"","H2O_30m_A","H2O_30m_B","H2O_30m_C","PNA79_30m_A","PNA79_30m_B","PNA79_30m_C","PNAscr_30m_A","PNAscr_30m_B","PNAscr_30m_C","H2O_16h_A","H2O_16h_B","H2O_16h_C","PNA79_16h_A","PNA79_16h_B","PNA79_16h_C","PNAscr_16h_A","PNAscr_16h_B","PNAscr_16h_C"
"cds-C4N14_07885",188.503669135032,297.225793021195,339.075216460947,254.963035174129,298.355193969272,333.372114672437,306.606738357286,322.880689274493,475.602312427977,298.095706221928,252.56914107816,264.505043859481,159.662592392125,122.04002565681,123.231518405271,243.857831095978,267.034907721872,219.191179080219
"cds-C4N14_07890",113.435836293648,83.781767160337,118.40721844668,118.767591068455,95.2197427561506,104.656501607926,114.270408022457,109.571960818051,126.223682021759,663.424349918853,395.010898226641,386.093647291496,191.408370996407,176.616931540601,183.148597529638,209.320026691827,196.762563584537,172.294461695614
"cds-C4N14_07895",116.772184419932,98.9422774083979,112.53578612701,166.532817911203,108.973705598706,161.100457531301,161.788795516944,141.989700705048,178.417440832444,440.576103519936,296.775203641482,285.633555275536,164.331089245696,139.663818181784,133.732449798201,144.779685128513,132.513563230403,131.174876162736
"cds-C4N14_07900",55.6058021047293,38.6991972121556,57.7357511434225,60.6747476110586,39.8512256720186,55.8559980491738,58.8322892788888,55.7585126056354,49.5308119325889,284.738168975239,183.545639882798,180.190323774658,115.54529712588,120.524000493371,122.304965635306,99.4270126786177,110.427969358669,88.3561342028792
"cds-C4N14_07905",41.704351578547,37.9012756201524,38.6535961044947,71.0023642257068,46.1992085224286,45.8607141877427,50.9125580298076,44.7364810440563,45.8026863032543,169.418097412163,135.72036751897,148.298231071179,60.6904590964217,53.250383865782,55.902017121188,90.0076114774855,75.2917972900015,72.7238950746775
"cds-C4N14_07910",237.992833008241,318.37071520928,323.418063608494,245.280894597896,299.060525397095,252.233928032585,256.071310386958,262.583693084678,272.685760317049,490.889493815796,408.453677485663,369.948275360359,232.491143307831,267.957447637778,233.800148954361,251.184032030192,212.155553252715,236.182743350004
"cds-C4N14_07915",81.1844710729048,73.4087864642952,71.9250459159585,64.5476038415517,77.2337913466555,57.6198716717793,63.3578499926494,64.1871249762547,55.3892950644005,82.3714796879113,89.4461850696452,85.1120224024103,170.400135155338,168.089289996258,140.836021034595,79.1927434317411,70.6069743475125,74.0832202162602
"cds-C4N14_07920",56.1618601257766,67.8233353202728,59.20360922334,49.0561789195793,66.3011542153937,46.4486720619445,51.6668181487677,53.8134482124155,43.6723288007773,108.196051698175,91.772819941399,98.0681850631987,110.176525744273,92.4775349697566,113.348288858983,62.0982745852419,49.8599013164898,58.7908123734542
"cds-C4N14_07925",48.3770478311145,65.8285313402647,57.7357511434225,32.2738019207758,64.1851599319237,59.3837452943848,49.7811678513674,43.4397714485764,64.9759038255467,172.757481723836,138.822547347975,151.088789182733,181.604527603908,131.325679782872,130.952791488308,107.450947035138,89.3462661174684,111.464661609786
"cds-C4N14_07930",91.7495734728034,89.766179100361,91.4964869815255,79.3935527251085,92.0457513309455,88.1936811302745,83.7228732045725,80.3959949197533,85.2143000990777,328.150165026976,278.162124667452,286.03220643433,361.108231623709,277.24310176384,258.508222820079,190.481224289562,167.984365509248,143.748633722376
"cds-C4N14_07935",13.9014505261823,22.7407653720915,27.8893035184329,16.1369009603879,31.0345828242269,25.8701464648805,23.3820636877635,19.4506439321984,34.6183094152503,176.096866035508,174.756130367284,200.521532873126,281.276935427647,206.937434809373,262.214433899937,131.522750104698,134.855974701647,111.12483032439
"cds-C4N14_07940",64.502730441486,69.4191785042792,59.20360922334,53.5745111884879,59.9531713649837,69.3790291558159,62.2264598142093,59.0002865943351,44.7375075520158,92.6122582437057,70.0575611383637,65.9767667803227,61.3907336244573,52.8713775749223,56.2108680445095,71.8665424975272,67.5953024559124,74.7628827870516
"cds-C4N14_07945",513.241553426652,553.757584850227,547.021777782596,363.403009627936,459.876090940816,326.316620182016,415.974455606502,395.496426621367,348.31345165498,341.952953515221,306.340258114247,305.964764374004,265.170621282827,284.065214999314,278.583532835976,283.279769456272,307.859793363561,314.004107705617
"cds-C4N14_07955",20.5741467787498,16.3573926360658,25.9321594118762,31.6283258823603,20.8072771207885,20.578525597064,27.5304943420441,23.3407727186381,21.8361644003887,20.7041827323669,20.6811988600336,15.5473951929461,7.00274528035635,9.09615098063179,8.0301240063585,18.8388024022644,23.4241147124449,22.4288648361155
"cds-C4N14_07960",92.8616895148979,184.718848548743,148.742952098309,74.8752204561999,149.177596984636,135.230311066421,91.2654743941736,142.638055502788,115.039305133755,67.6781887165541,57.1318118508428,78.5342782823177,69.5606031182064,59.6934908103961,50.6515514247228,94.5428787224751,111.431859989202,122.679094027844
"cds-C4N14_07965",725.655717466717,1203.26576074084,1210.00434387868,998.551431428804,1096.43770455138,884.876600673754,1093.30004243268,964.1035842393,932.563996709281,220.621990191135,240.935966719391,243.376532443426,388.652363059777,409.137290983001,361.664431209454,445.502790142438,394.19438758943,440.761177158209
"cds-C4N14_07970",73.3996587782427,68.2222961162744,55.2893210102266,49.7016549579948,81.1131141996838,60.5596610427885,46.3869973160469,62.8904153807748,51.1285800594466,56.5469076776472,57.907356808094,48.2367902140124,35.9474257724959,44.5332391760098,52.1958060413302,50.5856731171914,44.1711877434675,37.7212726789215
"cds-C4N14_07975",41.704351578547,44.6836091521797,45.014314450804,45.1833226890862,44.0832142389586,67.0271976590086,50.9125580298076,49.2749646282359,61.7803675718313,78.3642185139048,63.8532014803537,66.9733946773064,49.252641805173,40.1746668311238,48.4895949614725,33.8400709818453,58.2256565709345,38.4009352497129
"cds-C4N14_07980",15.0135665682769,6.38337273602567,11.7428646393402,5.80928434573965,9.16930856170339,7.64345236462379,6.41121101116096,3.89012878643968,4.26071500495388,37.4011042907273,32.3143732188025,30.2974880683053,24.2761836385687,18.3818051066934,15.1336952427526,19.5365358245705,26.435786604045,9.51527599107929
"cds-C4N14_07985",100.64650180956,65.4295705442631,90.028628901608,171.696626218527,74.7651313492738,136.994184689026,139.915252067101,125.13247596381,166.167885193201,103.966164903391,84.0173703688864,97.868859483802,77.0301980839198,61.5885222646944,58.9905263544028,87.5655444994142,67.2606722457346,77.8213643556128
"cds-C4N14_07990",100.090443788513,69.8181393002808,121.342934606515,699.050549604004,253.919314016402,590.897663572839,580.780291599287,640.574540167067,642.302786996798,65.897183750329,69.7990461526133,60.5949761366106,66.7595050060638,43.3962203034308,48.4895949614725,156.641153307717,108.085557887424,182.489400257485
"cds-C4N14_07995",25.5786689681755,24.7355693520995,25.9321594118762,34.2102300360224,25.3919314016402,45.8607141877427,37.7130059480056,29.1759658982976,34.6183094152503,38.0689811530617,37.4846729338109,39.8651158793491,28.2444059641039,20.8453459972812,25.6346266356829,39.7708050714471,31.7898699668895,29.2254905440293
"cds-C4N14_08000",129.561518904019,98.9422774083979,121.342934606515,298.209929747969,142.124282706403,244.002517793759,216.849784201032,236.64950117508,243.92593403361,56.9921589192035,64.3702314518545,70.1626039476544,59.7567597257075,57.4194530652382,53.7400606579376,90.3564781886385,84.3268129648016,92.4341096276274
"cds-C4N14_08005",10.5651023998986,13.5646670640546,5.38214629303091,6.45476038415517,11.2853028451734,8.81936811302745,7.54260118960112,12.318741157059,8.52143000990777,24.043567044039,19.3886239312815,25.5136741627834,13.5386408753556,13.265220180088,18.2222044759674,13.9546684461218,14.3890990376447,18.3508894113672
"cds-C4N14_08010",10.5651023998986,14.7615494520594,9.2964345061443,9.03666453781723,13.4012971286434,21.7544413454677,17.7251127955626,14.9121603480188,14.3799131417194,14.6932909713571,9.04802450126469,13.5541393989787,20.0745364703549,13.4547233255179,19.7664590925748,12.2103348903566,15.7276198783559,12.5737575596405
"cds-C4N14_08015",209.633873934829,161.978083176651,192.289408469195,304.664690132124,201.019456929651,214.604624083668,263.991041636039,253.506725916319,292.92415659058,165.856087479713,161.571866094012,154.277998453081,131.184761585342,113.891390403327,119.834158248735,151.757019351574,185.050506228315,159.380872850578
"cds-C4N14_08020",78.4041809676683,67.8233353202728,67.0321856495668,52.2835591116568,78.9971199162138,69.9669870300177,62.2264598142093,60.296996189815,49.5308119325889,114.87482032152,89.9632150411461,99.8621152777694,89.8685644312398,74.6642392993526,82.7720474501568,81.2859436986594,98.7159120024463,73.0637263600731
"cds-C4N14_08025",128.449402861925,149.610298500602,115.471502286845,111.021878607469,121.669671299526,125.822985079192,106.350676773376,123.83576636833,109.713411377563,150.940170887578,164.674045923017,178.396393560087,158.962317864089,182.681032194355,193.95837984589,178.619756110359,186.389027069026,145.447790149355
"cds-C4N14_08030",36.6998293891213,47.8752955201925,39.1428821311339,41.9559424970086,41.6145542415769,39.9811354457244,46.3869973160469,49.2749646282359,46.8678650544927,119.995209599417,123.570163188701,140.524533474705,76.0964987132056,70.874176390756,77.8304326770131,68.7267420971498,75.961057710357,66.9467632229508
"cds-C4N14_08035",16.6817406314188,29.9220597001203,32.2928777581855,30.3373738055293,30.3292513964035,32.9256409553025,18.4793729145228,30.4726754937775,23.4339325272464,62.3351738178788,71.0916210813654,69.7639527888609,56.0219622428508,56.0929310472294,58.9905263544028,63.4937414298541,54.5447242589788,58.1111498026628
"cds-C4N14_08040",167.929522356283,108.118375716435,173.207253430268,302.082785978462,154.467582693311,241.06272842275,244.003148483596,208.121890074523,243.92593403361,231.085394367708,245.847751448649,262.71111364491,175.302056851587,182.112522758066,179.751237373102,213.506427225663,186.723657279204,217.492022653241
"cds-C4N14_08045",93.9738055569925,98.9422774083979,93.4536310880822,90.3666453781723,90.2824227613872,90.5455126270818,95.0367749889742,92.7147360768123,85.7468894746969,120.440460840973,117.365803530691,122.784556908395,120.914068507486,115.975925003055,116.436798092198,131.173883393545,147.571922688403,125.057913025614
"cds-C4N14_08050",92.3056314938507,106.123571736427,113.514358180288,107.149022376976,107.210377029147,103.480585859522,91.6426044536537,88.8246072903726,103.854928245751,85.2656127580271,81.1737055256318,93.2843711576768,66.7595050060638,92.4775349697566,84.3163020667642,73.6108760532924,75.6264275001792,79.8603520679869
"cds-C4N14_08055",66.1709045046279,42.6888051721717,37.6750240512164,45.8287987275017,42.6725513833119,35.8654303263116,42.9928267807264,42.7914166508364,42.0745606739196,51.2038927789719,42.9134876345697,45.8448832612514,25.2098830092829,27.8569623781849,23.1638192491111,28.9559370257027,33.1283908076006,34.3229598249646
"cds-C4N14_08060",65.6148464835806,78.9942376083177,65.5643275696493,79.3935527251085,63.8324942180121,54.0921244265683,73.540361598611,57.7035769988552,50.5959906838274,93.9480119683745,77.5544957251259,73.9497899561925,57.1890864562435,71.2531826816157,57.7551226611169,62.0982745852419,61.5719586727123,55.3924995194973
"cds-C4N14_08065",38.9240614733105,43.0877659681733,37.6750240512164,23.2371373829586,33.1505771076969,28.8099358358897,31.3017949368447,27.2309015050777,22.9013431516271,26.9377001141548,25.5929835892915,38.0711856647784,22.6422097398189,21.034849142711,25.3257757123614,34.8866711153044,41.1595158518675,32.9636346833818
"cds-C4N14_08070",130.117576925067,116.89551322847,140.914375672082,100.694261992821,122.022337013437,125.23502720499,114.270408022457,103.088412840651,127.288860772997,54.543277090644,51.7029971500839,47.6388134758221,96.8713097115961,99.4891513506602,107.480121315875,97.6826791228524,78.3034691816015,110.445167753599
"cds-C4N14_08075",230.208020713579,234.987908844945,266.66088451835,306.60111824737,294.475871116243,280.455905994273,291.521535978083,282.034337016877,401.572389216904,397.831984330534,302.721048313741,301.180950468482,469.183933783875,419.180957690782,415.404491867392,358.983845776483,330.949277865829,415.953493324323
